"date","caption","link"
2022-04-08,"E. coli EHEC - France (05): O26, O103, HUS, frozen pizza, fatal","https://promedmail.org/promed-post/?id=8702489&view=true"
2022-04-08,"Salmonellosis, st Typhimurium, monophasic - Europe (03): confection, recall","https://promedmail.org/promed-post/?id=8702492&view=true"
2022-04-08,"Lumpy skin disease - Africa: Kenya (MU) cattle, vaccination","https://promedmail.org/promed-post/?id=8702490&view=true"
2022-04-08,"Japanese encephalitis - Australia (17): human, pig","https://promedmail.org/promed-post/?id=8702478&view=true"
2022-04-08,"Anthrax - Kazakhstan: (AM) horse, human","https://promedmail.org/promed-post/?id=8702470&view=true"
2022-04-08,"Meningitis - Ethiopia: mixed etiology, low CFR, RFI","https://promedmail.org/promed-post/?id=8702482&view=true"
2022-04-08,"Rabies (13): Americas (Canada, USA, Trinidad & Tobago) animal, human exp","https://promedmail.org/promed-post/?id=8702479&view=true"
2022-04-08,"Foot & mouth disease - South Africa (05): (FS) cattle, spread","https://promedmail.org/promed-post/?id=8702476&view=true"
2022-04-08,"Meningitis, meningococcal - USA (03): (FL) cluster, student, RFI","https://promedmail.org/promed-post/?id=8702472&view=true"
2022-04-08,"Equine herpesvirus - North America (06): USA, horse","https://promedmail.org/promed-post/?id=8702471&view=true"
2022-04-08,"COVID-19 update (91): birth data, BA.2 variant, WHO","https://promedmail.org/promed-post/?id=8702469&view=true"
2022-04-07,"Hepatitis A - India: (Punjab)","https://promedmail.org/promed-post/?id=8702468&view=true"
2022-04-07,"Announcements (05): accepting applications for the ISID Emerging Leaders Program","https://promedmail.org/promed-post/?id=8702465&view=true"
2022-04-07,"Mucormycosis - India: fatal, CAM, cow dung burning, susp","https://promedmail.org/promed-post/?id=8702463&view=true"
2022-04-07,"Listeriosis - USA (02): fatal, Dole brand packaged salad, update, outbreak over","https://promedmail.org/promed-post/?id=8702455&view=true"
2022-04-07,"COVID-19 update (90): strategy, 2nd booster, WHO","https://promedmail.org/promed-post/?id=8702454&view=true"
2022-04-07,"Yellow fever - Africa (06): Republic of Congo","https://promedmail.org/promed-post/?id=8702453&view=true"
2022-04-07,"Norovirus - USA (02): raw oyster, ex Canada, FDA, alert, recall","https://promedmail.org/promed-post/?id=8702452&view=true"
2022-04-06,"Salmonellosis, st Typhimurium, monophasic - Europe (02): confection, recall, EFSA","https://promedmail.org/promed-post/?id=8702448&view=true"
2022-04-06,"Egg drop syndrome - USA: (IN) chicken","https://promedmail.org/promed-post/?id=8702447&view=true"
