"date","caption","link"
2022-05-18,"Rabies (19): Asia (Indonesia) dog susp, human exp, comment","https://promedmail.org/promed-post/?id=8703328&view=true"
2022-05-18,"COVID-19 update (120): N Korea, pandemic exit, youth vaccine, US deaths, WHO","https://promedmail.org/promed-post/?id=8703327&view=true"
2022-05-18,"Undiagnosed deaths, camel - Tunisia: (TA) RFI","https://promedmail.org/promed-post/?id=8703324&view=true"
2022-05-18,"MERS-CoV (05): Oman (DH) WHO","https://promedmail.org/promed-post/?id=8703321&view=true"
2022-05-18,"Equine infectious anemia - North America (03): Canada (SK), USA (CA) horse","https://promedmail.org/promed-post/?id=8703320&view=true"
2022-05-18,"Monkeypox - UK (03): local transmission","https://promedmail.org/promed-post/?id=8703317&view=true"
2022-05-18,"Poliomyelitis update (18): WPV1 AFP Pakistan, cVDPV2 AFP, CVDPV3, violence","https://promedmail.org/promed-post/?id=8703319&view=true"
2022-05-17,"Anthrax - Sierra Leone: (North West) livestock","https://promedmail.org/promed-post/?id=8703318&view=true"
2022-05-17,"Lassa fever - West Africa (11): Nigeria","https://promedmail.org/promed-post/?id=8703300&view=true"
2022-05-17,"Trypanosomiasis (Chagas disease) - Chile: lizard hosts","https://promedmail.org/promed-post/?id=8703305&view=true"
2022-05-17,"Blueberry rust - Australia: (WA)","https://promedmail.org/promed-post/?id=8703302&view=true"
2022-05-17,"Avian influenza (120): Europe, wild bird, poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8703292&view=true"
2022-05-16,"Foot & mouth disease - Indonesia (04): (YO) cattle, susp, genotype, vaccine","https://promedmail.org/promed-post/?id=8703290&view=true"
2022-05-16,"Anisakiasis - Japan: (SG) raw fish","https://promedmail.org/promed-post/?id=8703283&view=true"
2022-05-16,"Blast disease, rice - Bangladesh: (RS)","https://promedmail.org/promed-post/?id=8703232&view=true"
2022-05-16,"Lassa fever - South Africa: ex Nigeria","https://promedmail.org/promed-post/?id=8703281&view=true"
2022-05-15,"Foodborne illness - USA (04): FDA, possible link to cereal, RFI","https://promedmail.org/promed-post/?id=8703278&view=true"
2022-05-15,"Monkeypox - UK (02): ex Nigeria","https://promedmail.org/promed-post/?id=8703269&view=true"
2022-05-15,"Brucellosis - Algeria (02): (SB) unpasteurized dairy products","https://promedmail.org/promed-post/?id=8703275&view=true"
2022-05-15,"COVID-19 update (119): shedding, croup, long COVID, N. Korea, WHO","https://promedmail.org/promed-post/?id=8703268&view=true"
