"date","caption","link"
2022-01-18,"Hepatitis E - Chad: (TA)","https://promedmail.org/promed-post/?id=8700952&view=true"
2022-01-18,"Avian influenza (20): Togo (MA) poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8700941&view=true"
2022-01-17,"Avian influenza (19): USA (SC) wild bird, HPAI H5, OIE","https://promedmail.org/promed-post/?id=8700932&view=true"
2022-01-17,"Foot & mouth disease - Kazakhstan: (QG) cattle, st O, OIE","https://promedmail.org/promed-post/?id=8700914&view=true"
2022-01-17,"Avian influenza, human (04): China (GX) H5N6","https://promedmail.org/promed-post/?id=8700903&view=true"
2022-01-17,"COVID-19 update (21): neurology, isolation period cut","https://promedmail.org/promed-post/?id=8700934&view=true"
2022-01-17,"African swine fever - Europe (06): North Macedonia, Russia, domestic, OIE","https://promedmail.org/promed-post/?id=8700931&view=true"
2022-01-17,"Avian influenza (18): H7N9 & H9N2 reassortment, zoonotic potential","https://promedmail.org/promed-post/?id=8700929&view=true"
2022-01-17,"Rabbit hemorrhagic disease - USA: (OR) wild rabbit, alert","https://promedmail.org/promed-post/?id=8700928&view=true"
2022-01-17,"Hantavirus - Americas (02): Argentina (CB)","https://promedmail.org/promed-post/?id=8700918&view=true"
2022-01-17,"COVID-19 update (20): Africa vacc., Taiwan, waning immunity, persistence, global","https://promedmail.org/promed-post/?id=8700915&view=true"
2022-01-17,"COVID-19 update (19): animal, Slovenia (LJ) pet ferret, OIE","https://promedmail.org/promed-post/?id=8700917&view=true"
2022-01-17,"Swollen shoot, cocoa - Ghana: (CP)","https://promedmail.org/promed-post/?id=8700919&view=true"
2022-01-16,"Rift Valley fever - Uganda (KG)","https://promedmail.org/promed-post/?id=8700883&view=true"
2022-01-16,"Salmonellosis, st Typhimurium - USA: packaged hydroponic greens, FDA, 2021","https://promedmail.org/promed-post/?id=8700910&view=true"
2022-01-16,"Avian influenza (17): Asia (Israel) HPAI H5N1, wild bird, poultry, epidemiology","https://promedmail.org/promed-post/?id=8700909&view=true"
2022-01-16,"COVID-19 update (18): maternal & fetal, USA prisons, antivirals, WHO","https://promedmail.org/promed-post/?id=8700905&view=true"
2022-01-16,"Candida auris - Brazil: (PE) RFI","https://promedmail.org/promed-post/?id=8700902&view=true"
2022-01-16,"Leprosy - Brazil: (MG)","https://promedmail.org/promed-post/?id=8700898&view=true"
2022-01-16,"Tonate virus - French Guiana","https://promedmail.org/promed-post/?id=8700896&view=true"
