"date","caption","link"
2023-04-21,"Avian influenza (69): Americas (Chile) dolphin, HPAI H5N1","https://promedmail.org/promed-post/?id=8709621&view=true"
2023-04-21,"Japanese encephalitis & other - India (08): (BR) alert","https://promedmail.org/promed-post/?id=8709617&view=true"
2023-04-21,"Malaria - Africa (03): Ghana, Nigeria, new R21/Matrix-M vaccine approved","https://promedmail.org/promed-post/?id=8709605&view=true"
2023-04-20,"Diphtheria - Philippines (02): increase   ","https://promedmail.org/promed-post/?id=8709608&view=true"
2023-04-20,"Stripe rust, wheat - Pakistan: (KP)","https://promedmail.org/promed-post/?id=8709599&view=true"
2023-04-20,"Leptospirosis - New Caledonia (02): heavy rains, flooding, fatal","https://promedmail.org/promed-post/?id=8709597&view=true"
2023-04-20," Chocolate spot, broad bean - UK: alert","https://promedmail.org/promed-post/?id=8709598&view=true"
2023-04-20,"Syphilis - USA (07): (WA) women, homeless/illicit drug use/transactional sex","https://promedmail.org/promed-post/?id=8709596&view=true"
2023-04-20,"Scrapie, sheep - Iceland: (NV)","https://promedmail.org/promed-post/?id=8709594&view=true"
2023-04-19,"Meningitis, meningococcal - Niger (02): fatal, sg C, mass vacc, ACW polysac vacc WHO","https://promedmail.org/promed-post/?id=8709577&view=true"
2023-04-19,"Malaria - Saudi Arabia: (SH) surge during COVID-19 pandemic","https://promedmail.org/promed-post/?id=8709589&view=true"
2023-04-19,"Foot & mouth disease - China: (XJ) cattle, st O, WOAH","https://promedmail.org/promed-post/?id=8709583&view=true"
2023-04-19,"Avian influenza (68): Africa (Senegal, Gambia) wild bird, HPAI H5N1","https://promedmail.org/promed-post/?id=8709580&view=true"
2023-04-19,"Measles update (19): Europe, Africa, Asia","https://promedmail.org/promed-post/?id=8709578&view=true"
2023-04-19,"Bud rot, oil palm - Colombia: (CE)","https://promedmail.org/promed-post/?id=8709576&view=true"
2023-04-18,"Rabies (14): Americas (USA) fox, dog, bear, raccoon, bobcat, human exp","https://promedmail.org/promed-post/?id=8709563&view=true"
2023-04-17,"Epizootic hemorrhagic disease, cattle - Italy: (SC, SD) 2022, st 8, epidemiology","https://promedmail.org/promed-post/?id=8709562&view=true"
2023-04-17,"Foodborne illness - Spain: (VC) TV cooking show","https://promedmail.org/promed-post/?id=8709546&view=true"
2023-04-17,"COVID-19 update (15): India, arcturus, fetal brain damage, HCW, global","https://promedmail.org/promed-post/?id=8709526&view=true"
2023-04-17,"Poliomyelitis update (19): cVDPV1 AFP;  cVDPV2 AFP, ES, WPV1 SE Africa, violence","https://promedmail.org/promed-post/?id=8709548&view=true"
