"date","caption","link"
2022-02-24,"COVID-19 update (56): animal, SARS-CoV-2 delta variant, cat","https://promedmail.org/promed-post/?id=8701639&view=true"
2022-02-24,"Rift Valley fever - Southern Africa: livestock, human, alert, FAO","https://promedmail.org/promed-post/?id=8701640&view=true"
2022-02-24,"Rabies (08): Europe (Spain) dog, human exp","https://promedmail.org/promed-post/?id=8701636&view=true"
2022-02-24,"Avian influenza (52): Asia (Philippines, India) poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8701632&view=true"
2022-02-24,"Influenza (01): USA (CA), swine origin H1N2v","https://promedmail.org/promed-post/?id=8701569&view=true"
2022-02-24,"Salmonellosis, st Enteritidis - Europe (03): Sweden, imported ground meat","https://promedmail.org/promed-post/?id=8701631&view=true"
2022-02-24,"COVID-19 update (55): masks, ivermectin, omicron re-infection, WHO","https://promedmail.org/promed-post/?id=8701627&view=true"
2022-02-24,"Meningococcemia - USA: (MA) college student, sg C, 2021","https://promedmail.org/promed-post/?id=8701633&view=true"
2022-02-24,"Crimean-Congo hem. fever - Africa (02): Mauritania (HG,TR) livestock, human, OIE","https://promedmail.org/promed-post/?id=8701626&view=true"
2022-02-24,"Brucellosis - USA (02): (MT) cattle","https://promedmail.org/promed-post/?id=8701625&view=true"
2022-02-24,"Rift Valley fever - Eastern Africa: livestock, human, alert, FAO","https://promedmail.org/promed-post/?id=8701623&view=true"
2022-02-24,"Norovirus - USA: (WA) schoolchildren","https://promedmail.org/promed-post/?id=8701621&view=true"
2022-02-24,"Brown rot, potato - Africa: spread","https://promedmail.org/promed-post/?id=8701620&view=true"
2022-02-24,"Salmonellosis - USA (02): custard apple pulp, alert, recall","https://promedmail.org/promed-post/?id=8701616&view=true"
2022-02-23,"Salmonellosis, st Enteritidis - Europe (02): imported feeder rodents, alert, recall","https://promedmail.org/promed-post/?id=8701614&view=true"
2022-02-23,"QX, oyster - Australia: (NS)","https://promedmail.org/promed-post/?id=8701611&view=true"
2022-02-23,"Ergot, sorghum - Australia: (QL)","https://promedmail.org/promed-post/?id=8701606&view=true"
2022-02-23,"Equine herpesvirus - North America (02): USA, horse","https://promedmail.org/promed-post/?id=8701604&view=true"
2022-02-23,"COVID-19 update (54): long COVID, antiviral combo, S. Africa, Russian flu, WHO","https://promedmail.org/promed-post/?id=8701598&view=true"
2022-02-23,"Rabies (07): Americas (Canada, USA) fox, dog, bat, cat, human exp","https://promedmail.org/promed-post/?id=8701603&view=true"
