"date","caption","link"
2023-05-09,"Foodborne illness - USA (03): (MT) morel mushrooms ex China susp, RFI","https://promedmail.org/promed-post/?id=8709953&view=true"
2023-05-09,"Septoria blotch, wheat - UK: (Northern Ireland)","https://promedmail.org/promed-post/?id=8709951&view=true"
2023-05-09,"Crimean-Congo hem. fever - Asia (03): Pakistan (SD,BA) fatal","https://promedmail.org/promed-post/?id=8709946&view=true"
2023-05-09,"Foot & mouth disease - Iraq (08): (DQ) livestock, spread, bov eph fever susp, RFI ","https://promedmail.org/promed-post/?id=8709939&view=true"
2023-05-08,"Respiratory syncytial virus (2): new vaccine","https://promedmail.org/promed-post/?id=8709938&view=true"
2023-05-08,"Anthrax - India (09): (OR) cow, multiple human cases","https://promedmail.org/promed-post/?id=8709935&view=true"
2023-05-08,"COVID-19 update (17): WHO, USA, India, China, XBB.1.16, research, global","https://promedmail.org/promed-post/?id=8709926&view=true"
2023-05-08,"Mpox update (18): WHO, Pakistan, USA, sociobehavioral factors","https://promedmail.org/promed-post/?id=8709908&view=true"
2023-05-08,"Measles update (22): Africa, Asia, UK, USA","https://promedmail.org/promed-post/?id=8709918&view=true"
2023-05-08,"Hepatitis E - South Sudan (02): WHO","https://promedmail.org/promed-post/?id=8709919&view=true"
2023-05-08,"Salmonellosis - USA (02): CDC, not ready-to-eat chicken products, 1998-2022","https://promedmail.org/promed-post/?id=8709920&view=true"
2023-05-08,"Hepatitis A - Australia (02): (VI) restaurant-associated","https://promedmail.org/promed-post/?id=8709921&view=true"
2023-05-07,"Leptospirosis - Peru (03): (PI) heavy rainfall, flooding","https://promedmail.org/promed-post/?id=8709913&view=true"
2023-05-07,"Klebsiella pneumoniae - USA (02): (WA) nosocomial, MDR, fatal, RFI","https://promedmail.org/promed-post/?id=8709914&view=true"
2023-05-07,"Hard tick-borne relapsing fever - USA: (CA) Borrelia miyamotoi, 1st rep","https://promedmail.org/promed-post/?id=8709911&view=true"
2023-05-07,"Leptospirosis - Philippines (02): increasing cases, fatal","https://promedmail.org/promed-post/?id=8709909&view=true"
2023-05-07,"Leptospirosis - Sri Lanka (02): (SO, SA) increase, fatal","https://promedmail.org/promed-post/?id=8709907&view=true"
2023-05-07,"Lyme disease - UK: (England) geographic distribution, 2022","https://promedmail.org/promed-post/?id=8709902&view=true"
2023-05-06,"Schmallenberg virus - Europe: Sweden, cattle, sheep, RFI","https://promedmail.org/promed-post/?id=8709889&view=true"
2023-05-06,"Scabies - UK: (Scotland) hospitals","https://promedmail.org/promed-post/?id=8709897&view=true"
