"date","caption","link"
2021-11-10,"COVID-19 update (384): animal, France, variant B.1.160, dog, clinical, research","https://promedmail.org/promed-post/?id=8699586&view=true"
2021-11-10,"Foot rot, sweet potato - Japan: spread","https://promedmail.org/promed-post/?id=8699587&view=true"
2021-11-10,"Avian influenza (145): Europe (Germany, UK) poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699577&view=true"
2021-11-10,"Typhoid fever - Congo DR (03)","https://promedmail.org/promed-post/?id=8699576&view=true"
2021-11-10,"Newcastle disease - India: (RJ) crane, susp","https://promedmail.org/promed-post/?id=8699567&view=true"
2021-11-09,"Salmonella - USA: (WY) pheasant","https://promedmail.org/promed-post/?id=8699560&view=true"
2021-11-09,"Plague - USA (13): USA (CO) cat","https://promedmail.org/promed-post/?id=8699559&view=true"
2021-11-09,"Avian influenza (144): Europe (Poland) poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699550&view=true"
2021-11-09,"Avian influenza (143): Europe (UK) wild bird, HPAI H5N1, confirmed","https://promedmail.org/promed-post/?id=8699545&view=true"
2021-11-09,"COVID-19 update (383): Low income, US travel ban, global, rhematology symp., WHO","https://promedmail.org/promed-post/?id=8699555&view=true"
2021-11-09,"St. Louis encephalitis virus - USA (04): (CA)","https://promedmail.org/promed-post/?id=8699558&view=true"
2021-11-09,"Leishmaniasis - Venezuela: (LA)","https://promedmail.org/promed-post/?id=8699544&view=true"
2021-11-09,"Avian influenza (142): Europe (Ireland,Czech Republic) wild bird, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699541&view=true"
2021-11-08,"African swine fever - Europe (29): Bulgaria (PD) domestic, OIE","https://promedmail.org/promed-post/?id=8699539&view=true"
2021-11-08,"COVID-19 update (382): vaccine storage, global","https://promedmail.org/promed-post/?id=8699534&view=true"
2021-11-08,"Avian influenza (141): South Korea (CB, HN) wild bird, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699540&view=true"
2021-11-08,"Anthrax - Russia (04): (YN) climatic & vaccination determinants","https://promedmail.org/promed-post/?id=8699538&view=true"
2021-11-08,"Hydrogen sulfide poisoning - USA: (WI) human, cattle, fatal, corr","https://promedmail.org/promed-post/?id=8699533&view=true"
2021-11-08,"Avian influenza (140): Europe (Sweden, Netherlands) wild bird, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699527&view=true"
2021-11-08,"COVID-19 update (381): animal, USA, zoo, hyena, 1st rep","https://promedmail.org/promed-post/?id=8699526&view=true"
