"date","caption","link"
2023-04-27,"Biohazard situation - Sudan: (KH) national laboratory, WHO warning, conflict zone","https://promedmail.org/promed-post/?id=8709724&view=true"
2023-04-27,"Hantavirus - Americas (18): Bolivia (CB)","https://promedmail.org/promed-post/?id=8709718&view=true"
2023-04-27,"Undiagnosed deaths, sheep - Algeria: (TR) RFI","https://promedmail.org/promed-post/?id=8709721&view=true"
2023-04-27,"Anthrax - Ukraine: (ZP) human, Russian troops digging trench","https://promedmail.org/promed-post/?id=8709701&view=true"
2023-04-26,"Marburg virus disease - Tanzania (02): (KG)","https://promedmail.org/promed-post/?id=8709717&view=true"
2023-04-26,"Cholera, diarrhea & dysentery update (10): Africa (South Africa) river baptisms","https://promedmail.org/promed-post/?id=8709712&view=true"
2023-04-26,"Gastroenteritis - Kenya (02): (KK) typhoid fever, ETEC, fatal","https://promedmail.org/promed-post/?id=8709710&view=true"
2023-04-26,"Listeriosis - Americas (02): (USA) food source unknown, RFI","https://promedmail.org/promed-post/?id=8709709&view=true"
2023-04-26,"White nose syndrome, bats - North America (03): USA (CO)","https://promedmail.org/promed-post/?id=8709708&view=true"
2023-04-26,"Rabies (15): Eurasia, Armenia (LO) wolf, WOAH","https://promedmail.org/promed-post/?id=8709707&view=true"
2023-04-26,"Avian influenza (74): Asia (Japan) fox, HPAI H5N1, WOAH","https://promedmail.org/promed-post/?id=8709706&view=true"
2023-04-26,"Lumpy skin disease - Asia: Sri Lanka (NC) cattle, spread","https://promedmail.org/promed-post/?id=8709700&view=true"
2023-04-25,"Leptospirosis - India: (TN) monsoon, flooding, fatal","https://promedmail.org/promed-post/?id=8709690&view=true"
2023-04-25,"Legionellosis - USA (08): (IL) vet home, new case, RFI","https://promedmail.org/promed-post/?id=8709684&view=true"
2023-04-25,"Tick-borne encephalitis - Poland","https://promedmail.org/promed-post/?id=8709683&view=true"
2023-04-25,"Foodborne illness - USA (02): (MT) morel mushrooms susp., RFI","https://promedmail.org/promed-post/?id=8709681&view=true"
2023-04-25,"Marburg virus disease - Equatorial Guinea (08): (LI)","https://promedmail.org/promed-post/?id=8709682&view=true"
2023-04-24,"Streptococcus zooepidemicus - Italy: (AB) human, unpasteurized milk cheese","https://promedmail.org/promed-post/?id=8709680&view=true"
2023-04-24,"Brucellosis - Kazakhstan (02): (AM)","https://promedmail.org/promed-post/?id=8709679&view=true"
2023-04-24,"Cholera, diarrhea & dysentery update (09): Africa, Asia","https://promedmail.org/promed-post/?id=8709673&view=true"
