"date","caption","link"
2022-11-26,"Brucellosis - Bosnia & Herzegovina: (Central Bosnia) human, animal, control","https://promedmail.org/promed-post/?id=8706929&view=true"
2022-11-26,"Ebola update (40): Uganda, WHO, Sudan ebolavirus vaccine trials","https://promedmail.org/promed-post/?id=8706926&view=true"
2022-11-26,"Streptococcus, group A - UK: (England) invasive, children, fatal","https://promedmail.org/promed-post/?id=8706918&view=true"
2022-11-25,"Eastern equine encephalitis - Mexico: (TM) horse, WOAH","https://promedmail.org/promed-post/?id=8706913&view=true"
2022-11-25,"Avian influenza (218): Asia (Israel) HPAI H5N1, poultry, WOAH","https://promedmail.org/promed-post/?id=8706912&view=true"
2022-11-25,"Stony coral disease - USA: spread by ships","https://promedmail.org/promed-post/?id=8706911&view=true"
2022-11-25,"Meningitis - Libya: fatal, children, RFI","https://promedmail.org/promed-post/?id=8706904&view=true"
2022-11-25,"Leptospirosis - Philippines (08): more cases, fatal","https://promedmail.org/promed-post/?id=8706903&view=true"
2022-11-25,"Usutu virus - Europe (02): France (AC)","https://promedmail.org/promed-post/?id=8706902&view=true"
2022-11-25,"Shigellosis - Africa (02): Tunisia, Shigella sonnei, MDR, fatal, RFI","https://promedmail.org/promed-post/?id=8706901&view=true"
2022-11-24,"Botulism - Canada: (QC) cheese, risk, recall","https://promedmail.org/promed-post/?id=8706900&view=true"
2022-11-24,"Botulism, cosmetic use - China: (Hong Kong)","https://promedmail.org/promed-post/?id=8706899&view=true"
2022-11-24,"Serratia marcescens - Norway: hospital, strain identified, fatal","https://promedmail.org/promed-post/?id=8706898&view=true"
2022-11-24,"Verticillium wilt, oilseed rape - Canada: spread","https://promedmail.org/promed-post/?id=8706885&view=true"
2022-11-24,"Monkeypox update (111): USA, alcohol rub, Netherlands, women/non-binary","https://promedmail.org/promed-post/?id=8706884&view=true"
2022-11-24,"Epizootic hemorrhagic disease, cattle - Spain: (AN) st pending, 1st rep, WOAH","https://promedmail.org/promed-post/?id=8706880&view=true"
2022-11-23,"Anthrax - Spain (07): (AS) cattle","https://promedmail.org/promed-post/?id=8706881&view=true"
2022-11-23,"Toxoplasmosis - USA: (HI) dolphin, 2015, 2019","https://promedmail.org/promed-post/?id=8706878&view=true"
2022-11-23,"Rabies (51): Europe (Spain) dog, ex Morocco, WOAH","https://promedmail.org/promed-post/?id=8706877&view=true"
2022-11-23,"Scrub typhus - India (05): (UP) fatal","https://promedmail.org/promed-post/?id=8706865&view=true"
