"date","caption","link"
2023-01-31,"Foot & mouth disease - Jordan (05): (AZ) livestock, vaccine study","https://promedmail.org/promed-post/?id=8708068&view=true"
2023-01-31,"Nipah virus - Bangladesh (03)","https://promedmail.org/promed-post/?id=8708067&view=true"
2023-01-30,"Undiagnosed illness - India: (HP) waterborne, RFI","https://promedmail.org/promed-post/?id=8708062&view=true"
2023-01-30,"COVID-19 update (05): PHEIC continues, WHO","https://promedmail.org/promed-post/?id=8708059&view=true"
2023-01-30,"COVID-19 update (04): PHEIC, China, susp outbreaks, responses, vaccines, global","https://promedmail.org/promed-post/?id=8708043&view=true"
2023-01-30,"Measles update (05): Indonesia, India, South Africa, research","https://promedmail.org/promed-post/?id=8708055&view=true"
2023-01-30,"Leprosy - Brazil: 2021-22","https://promedmail.org/promed-post/?id=8708051&view=true"
2023-01-29,"Foodborne illness - USA: (WA) restaurant","https://promedmail.org/promed-post/?id=8708048&view=true"
2023-01-29,"Hantavirus - Americas (04): Panama (CC, HE, LS)","https://promedmail.org/promed-post/?id=8708044&view=true"
2023-01-28,"Undiagnosed deaths - Côte d'Ivoire: (VB) children, RFI","https://promedmail.org/promed-post/?id=8708030&view=true"
2023-01-28,"Foodborne illness - Ghana: (Accra) fatal, RFI","https://promedmail.org/promed-post/?id=8708033&view=true"
2023-01-28,"Salmonellosis, st Enteritidis - Slovenia: steak tartare","https://promedmail.org/promed-post/?id=8708031&view=true"
2023-01-28,"Trichinellosis - Argentina: (SF)","https://promedmail.org/promed-post/?id=8708034&view=true"
2023-01-28,"Salmonellosis, st Enteritidis - Sweden (02): eggs","https://promedmail.org/promed-post/?id=8708032&view=true"
2023-01-28,"Pertussis update (02): Bolivia, more cases, RFI","https://promedmail.org/promed-post/?id=8708027&view=true"
2023-01-28,"Legionellosis - China: (HK) RFI","https://promedmail.org/promed-post/?id=8708025&view=true"
2023-01-28,"Syphilis - Serbia: rising incidence, men, 2021","https://promedmail.org/promed-post/?id=8708013&view=true"
2023-01-28,"Poliomyelitis update (06): WPV1 ES, cVDPV1 AFP, cVDPV2 ES","https://promedmail.org/promed-post/?id=8708021&view=true"
2023-01-28,"Foot & mouth disease - Iraq (03): (NI, DI) livestock, confirmed, WOAH","https://promedmail.org/promed-post/?id=8708022&view=true"
2023-01-28,"African swine fever - Africa: South Africa (GT) domestic, suspected, RFI","https://promedmail.org/promed-post/?id=8708020&view=true"
