"date","caption","link"
2023-04-13,"Vibrio vulnificus - USA: expanding range, climate change","https://promedmail.org/promed-post/?id=8709467&view=true"
2023-04-13,"Trypanosomiasis (Chagas Disease): WHO World Chagas Disease Day","https://promedmail.org/promed-post/?id=8709468&view=true"
2023-04-13,"Sooty mold, coconut palm - Maldives","https://promedmail.org/promed-post/?id=8709464&view=true"
2023-04-13,"Fungal diseases, mango - India: (UP)","https://promedmail.org/promed-post/?id=8709462&view=true"
2023-04-12,"Anthrax - Kyrgyzstan (02): (OH) human","https://promedmail.org/promed-post/?id=8709458&view=true"
2023-04-12,"Blast disease, rice - Bangladesh: (KH, SY)","https://promedmail.org/promed-post/?id=8709453&view=true"
2023-04-12,"Chronic wasting disease - North America (04): USA (TX) deer","https://promedmail.org/promed-post/?id=8709452&view=true"
2023-04-12,"Rabies (13): Americas (USA) cat, dog, cattle, bat, fox, human exp","https://promedmail.org/promed-post/?id=8709451&view=true"
2023-04-11,"Canine distemper - USA: (OH, TX) dog","https://promedmail.org/promed-post/?id=8709450&view=true"
2023-04-11,"Meningitis, pneumococcal - Togo (02): (SA) fatal, WHO","https://promedmail.org/promed-post/?id=8709444&view=true"
2023-04-11,"Avian influenza (65): Americas (USA) Californian condor, HPAI H5N1","https://promedmail.org/promed-post/?id=8709443&view=true"
2023-04-11,"Leptospirosis - Philippines: fatal","https://promedmail.org/promed-post/?id=8709438&view=true"
2023-04-10,"African horse sickness - South Africa: spreading","https://promedmail.org/promed-post/?id=8709433&view=true"
2023-04-10,"Foot & mouth disease - Libya (03): livestock, st O, tt EA-3, RFI","https://promedmail.org/promed-post/?id=8709432&view=true"
2023-04-10,"Whirling disease - USA: (NM) trout","https://promedmail.org/promed-post/?id=8709430&view=true"
2023-04-10,"Pertussis update (09): USA (ME)","https://promedmail.org/promed-post/?id=8709424&view=true"
2023-04-10,"Blastomycosis - USA: (MI) Upper Peninsula, paper mill, RFI","https://promedmail.org/promed-post/?id=8709425&view=true"
2023-04-10,"Poliomyelitis update (18): Peru, add'l AFP case, cVDPV1 susp, regional update, RFI","https://promedmail.org/promed-post/?id=8709422&view=true"
2023-04-09,"Mpox update (14): worldwide, USA, Congo DR (HU), vaccination","https://promedmail.org/promed-post/?id=8709364&view=true"
2023-04-09,"Severe fever w/ thrombocytopenia synd. - South Korea: (CN)","https://promedmail.org/promed-post/?id=8709421&view=true"
