"date","caption","link"
2022-06-08,"Shigellosis - Americas: Shigella sonnei, MDR, PAHO, epidemiological alert","https://promedmail.org/promed-post/?id=8703734&view=true"
2022-06-08,"COVID-19 update (135): N.Korea, France, sleep, antibody test, WHO, global","https://promedmail.org/promed-post/?id=8703735&view=true"
2022-06-07,"Undiagnosed deaths - Jordan: (MA) cattle, RFI","https://promedmail.org/promed-post/?id=8703732&view=true"
2022-06-07,"Monkeypox update (10)","https://promedmail.org/promed-post/?id=8703721&view=true"
2022-06-07,"QX, rock oyster - Australia (02): (NS)","https://promedmail.org/promed-post/?id=8703722&view=true"
2022-06-07,"Scrub typhus - Nepal: (Kathmandu)","https://promedmail.org/promed-post/?id=8703720&view=true"
2022-06-07,"Lyme disease - Canada: (QC) increase, alert","https://promedmail.org/promed-post/?id=8703719&view=true"
2022-06-07,"Cholera, diarrhea & dysentery update (20): Africa, Asia, Ukraine (susp)","https://promedmail.org/promed-post/?id=8703713&view=true"
2022-06-06,"Rift Valley fever - Burundi (04): livestock, spread","https://promedmail.org/promed-post/?id=8703714&view=true"
2022-06-06,"Japanese encephalitis & other - India (05): (BR)","https://promedmail.org/promed-post/?id=8703712&view=true"
2022-06-06,"Bovine tuberculosis - USA (04): (MI) deer, alert","https://promedmail.org/promed-post/?id=8703709&view=true"
2022-06-06,"Human enterovirus D68 - USA: acute flaccid myelitis, pathophysiology","https://promedmail.org/promed-post/?id=8703705&view=true"
2022-06-06,"Plague - Congo DR (05): (IT) pneumonic","https://promedmail.org/promed-post/?id=8703695&view=true"
2022-06-06,"Avian influenza (134): Americas (USA) mixed flocks, HPAI H5N1","https://promedmail.org/promed-post/?id=8703702&view=true"
2022-06-05,"Undiagnosed deaths - Cambodia: (SR) cattle, buffalo, RFI","https://promedmail.org/promed-post/?id=8703699&view=true"
2022-06-05,"Norovirus - Canada (03): spot prawns, alert, recall","https://promedmail.org/promed-post/?id=8703693&view=true"
2022-06-05,"Botulism - Kyrgyzstan","https://promedmail.org/promed-post/?id=8703692&view=true"
2022-06-05,"Campylobacteriosis - Japan: (Kyoto) raw chicken","https://promedmail.org/promed-post/?id=8703696&view=true"
2022-06-05,"Tularemia - USA (02): (CO)","https://promedmail.org/promed-post/?id=8703691&view=true"
2022-06-05,"Poliomyelitis update (24): WPV1 AFP (Pakistan)","https://promedmail.org/promed-post/?id=8703689&view=true"
