"date","caption","link"
2022-02-09,"COVID-19 update (43): animal, USA, wild deer, omicron","https://promedmail.org/promed-post/?id=8701357&view=true"
2022-02-09,"Foot & mouth disease - Israel: (HM,HZ) cattle, st O, OIE","https://promedmail.org/promed-post/?id=8701353&view=true"
2022-02-08,"E. coli, enteroinvasive - USA: O143, unknown source, FDA","https://promedmail.org/promed-post/?id=8701350&view=true"
2022-02-08,"Cholera, diarrhea & dysentery update (05): Asia (Philippines) fatal","https://promedmail.org/promed-post/?id=8701349&view=true"
2022-02-08,"Avian influenza (38): Europe, poultry, wild bird, HPAI H5N1, H5N2, OIE","https://promedmail.org/promed-post/?id=8701344&view=true"
2022-02-08,"Leprosy - Dominican Republic: incidence fall","https://promedmail.org/promed-post/?id=8701343&view=true"
2022-02-08,"Avian influenza (37): Asia (Japan) wild bird, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8701340&view=true"
2022-02-08,"Avian influenza (36): Americas (USA) wild bird, HPAI H5N1","https://promedmail.org/promed-post/?id=8701339&view=true"
2022-02-08,"COVID-19 update (42): Paxlovid, children, mAb, omicron, WHO","https://promedmail.org/promed-post/?id=8701334&view=true"
2022-02-08,"Lassa fever - West Africa (03): Nigeria","https://promedmail.org/promed-post/?id=8701326&view=true"
2022-02-08,"Foot & mouth disease - South Africa: (NL) cattle, st SAT-2","https://promedmail.org/promed-post/?id=8701324&view=true"
2022-02-08,"Invasive tick - East Africa","https://promedmail.org/promed-post/?id=8701310&view=true"
2022-02-07,"Anthrax - Iraq: (DA) cattle","https://promedmail.org/promed-post/?id=8701323&view=true"
2022-02-07,"Canine distemper, wildlife - USA: (CO) fox, alert","https://promedmail.org/promed-post/?id=8701316&view=true"
2022-02-07,"Equine herpesvirus - North America (01): USA, horse","https://promedmail.org/promed-post/?id=8701309&view=true"
2022-02-07,"Avian influenza (35): Americas (Canada) poultry, HPAI ","https://promedmail.org/promed-post/?id=8701308&view=true"
2022-02-06,"Cholera, diarrhea & dysentery update (04): Asia (Philippines), Africa (Nigeria)","https://promedmail.org/promed-post/?id=8701301&view=true"
2022-02-06,"Listeriosis - Israel: (Tel Aviv) pregnancy, fish","https://promedmail.org/promed-post/?id=8701302&view=true"
2022-02-06,"COVID-19 update (41): vaccine, nasal, Spikevax, long COVID, mRNA Africa, WHO","https://promedmail.org/promed-post/?id=8701297&view=true"
2022-02-06,"New in IJID (02): January 2022","https://promedmail.org/promed-post/?id=8701298&view=true"
