"date","caption","link"
2023-02-02,"Mpox update (05): worldwide, USA","https://promedmail.org/promed-post/?id=8708119&view=true"
2023-02-01,"Pseudomonas aeruginosa - USA: contaminated eye drops susp, fatal","https://promedmail.org/promed-post/?id=8708113&view=true"
2023-02-01,"African swine fever - Africa (02): South Africa (GT) domestic, conf","https://promedmail.org/promed-post/?id=8708112&view=true"
2023-02-01,"Avian influenza (19): Americas (Ecuador, Bolivia) bird, HPAI H5, H5N1, WOAH","https://promedmail.org/promed-post/?id=8708108&view=true"
2023-02-01,"African swine fever - Asia (02): Malaysia (NS) wild boar","https://promedmail.org/promed-post/?id=8708104&view=true"
2023-02-01,"Measles update (06): Pakistan susp, Nepal, Paraguay, USA, corr","https://promedmail.org/promed-post/?id=8708106&view=true"
2023-02-01,"Avian influenza (18): Americas (USA) bobcat, HPAI H5N1","https://promedmail.org/promed-post/?id=8708105&view=true"
2023-02-01,"Scrub typhus - Chile: (LG) Candidatus Orientia chiloensis, more cases","https://promedmail.org/promed-post/?id=8708098&view=true"
2023-02-01,"Arboviruses - Americas: 2022, PAHO/WHO","https://promedmail.org/promed-post/?id=8708095&view=true"
2023-02-01,"Powdery mildew, grapevine - South Africa","https://promedmail.org/promed-post/?id=8708096&view=true"
2023-02-01,"Rhinotracheitis, bovine (IBR/IPV) - Kazakhstan: (AT) WOAH","https://promedmail.org/promed-post/?id=8708094&view=true"
2023-02-01,"Mycoplasma bovis - New Zealand: (CA) cattle","https://promedmail.org/promed-post/?id=8708093&view=true"
2023-02-01,"Streptococcus, gp A update (04): Croatia, invasive","https://promedmail.org/promed-post/?id=8708092&view=true"
2023-02-01,"Newcastle disease - Sweden: (BL) poultry, WOAH","https://promedmail.org/promed-post/?id=8708091&view=true"
2023-02-01,"Avian influenza (17): Europe (Romania), poultry, HPAI H5N1, WOAH","https://promedmail.org/promed-post/?id=8708089&view=true"
2023-01-31,"Trypanosomiasis, African - Ghana: elimination, WHO","https://promedmail.org/promed-post/?id=8708088&view=true"
2023-01-31,"Psittacosis - Argentina: (SF) human, parrot","https://promedmail.org/promed-post/?id=8708082&view=true"
2023-01-31,"Salmonellosis, st Typhimurium - Ireland: chicken susp","https://promedmail.org/promed-post/?id=8708081&view=true"
2023-01-31,"Foot & mouth disease - Comoros (02): livestock, st & vaccination pending, spread","https://promedmail.org/promed-post/?id=8708078&view=true"
2023-01-31,"Avian influenza (16): Americas, poultry, wild bird, HPAI H5, H5N1, WOAH","https://promedmail.org/promed-post/?id=8708073&view=true"
