"date","caption","link"
2023-06-26,"African swine fever - Europe (16): Bosnia & Herzegovina, Russia dom/wild boar, WOAH","https://promedmail.org/promed-post/?id=8710775&view=true"
2023-06-26,"Oz virus - Japan: discovery, hosts, 1st human fatality","https://promedmail.org/promed-post/?id=8710768&view=true"
2023-06-26,"Moraxella bovis: (USA) cattle, 2 variants, infectious bovine keratoconjunctivitis","https://promedmail.org/promed-post/?id=8710721&view=true"
2023-06-25,"Anthrax - Turkey: (SS) cattle","https://promedmail.org/promed-post/?id=8710767&view=true"
2023-06-25,"Cyclosporiasis - USA (02): update","https://promedmail.org/promed-post/?id=8710770&view=true"
2023-06-25,"Mpox update (25): cases, vaccine, China, resurgence","https://promedmail.org/promed-post/?id=8710712&view=true"
2023-06-25,"Invasive tick - USA: (MA) Asian longhorned tick","https://promedmail.org/promed-post/?id=8710766&view=true"
2023-06-25,"Anthrax - Spain (02): (AS) cattle, WOAH","https://promedmail.org/promed-post/?id=8710765&view=true"
2023-06-25,"Malaria - Americas (07): USA (TX) autochthonous","https://promedmail.org/promed-post/?id=8710761&view=true"
2023-06-25,"Salmonellosis, st Ball - Europe, USA: unknown source, 2021-2022","https://promedmail.org/promed-post/?id=8710760&view=true"
2023-06-25,"Avian influenza (97): Europe (Poland) cat, spread, HPAI H5N1 susp, RFI","https://promedmail.org/promed-post/?id=8710759&view=true"
2023-06-25,"Salmonellosis - USA (06): live poultry, multiple serotypes","https://promedmail.org/promed-post/?id=8710746&view=true"
2023-06-25,"Norovirus - USA (06): cruise ship","https://promedmail.org/promed-post/?id=8710745&view=true"
2023-06-25,"Salmonellosis - Spain: (AN) restaurant","https://promedmail.org/promed-post/?id=8710744&view=true"
2023-06-25,"Newcastle disease - Denmark: (ND) backyard bird, WOAH","https://promedmail.org/promed-post/?id=8710732&view=true"
2023-06-24,"Meningitis - USA (09): F. solani, epidural anesthesia, fatal, RFI","https://promedmail.org/promed-post/?id=8710754&view=true"
2023-06-24,"Syphilis - USA (14): (AK) congenital, rising incidence, 2022","https://promedmail.org/promed-post/?id=8710748&view=true"
2023-06-24,"Measles update (29): E Mediterranean, Europe, Africa, Americas, int'l travel","https://promedmail.org/promed-post/?id=8710728&view=true"
2023-06-24,"Anthrax - Spain: (AS) cattle","https://promedmail.org/promed-post/?id=8710749&view=true"
2023-06-23,"Anthrax - Ghana (08): (UE) livestock statistics, vaccination update","https://promedmail.org/promed-post/?id=8710740&view=true"
