"date","caption","link"
2023-06-12,"Southern rice black streaked dwarf virus - India: (PB) alert","https://promedmail.org/promed-post/?id=8710548&view=true"
2023-06-12,"COVID-19 update (22): trends, immunity, children, metformin, WHO","https://promedmail.org/promed-post/?id=8710546&view=true"
2023-06-12,"Measles update (27): Europe, Africa","https://promedmail.org/promed-post/?id=8710544&view=true"
2023-06-12,"Avian influenza, human (18): China (SC) H9N2, RFI","https://promedmail.org/promed-post/?id=8710545&view=true"
2023-06-12,"Zika virus (03): Americas, Asia, research, observations","https://promedmail.org/promed-post/?id=8710538&view=true"
2023-06-12,"Anthrax - Ghana (04): (UE) cattle, new district","https://promedmail.org/promed-post/?id=8710539&view=true"
2023-06-11,"Poisoning - UK: palm oil, dog, fatal","https://promedmail.org/promed-post/?id=8710536&view=true"
2023-06-11,"Syphilis - Canada (05): (BC) incr. incidence, youth, lack of condom use","https://promedmail.org/promed-post/?id=8710535&view=true"
2023-06-11,"Foodborne illness - Japan: (SM) aconite, mistaken plant identity","https://promedmail.org/promed-post/?id=8710537&view=true"
2023-06-11,"Undiagnosed deaths - UK: (England) dog","https://promedmail.org/promed-post/?id=8710533&view=true"
2023-06-11,"Candida auris - China: (HK) asymptomatic carriers, hospitals & home for elderly","https://promedmail.org/promed-post/?id=8710532&view=true"
2023-06-11,"Chikungunya (03): Americas","https://promedmail.org/promed-post/?id=8710530&view=true"
2023-06-11,"Hepatitis A - USA (07): frozen strawberries, alert, expanded recall","https://promedmail.org/promed-post/?id=8710529&view=true"
2023-06-11,"Vibrio vulnificus - USA (02): (MO) raw oyster, fatal","https://promedmail.org/promed-post/?id=8710528&view=true"
2023-06-11,"Foodborne illness - USA (06): tara flour","https://promedmail.org/promed-post/?id=8710527&view=true"
2023-06-11,"Anthrax - Viet Nam (04): (DB, HG) livestock, human, locations, vaccination, alert","https://promedmail.org/promed-post/?id=8710526&view=true"
2023-06-11,"Mpox update (22): cases, recurrent outbreaks, UK","https://promedmail.org/promed-post/?id=8710429&view=true"
2023-06-11,"Dengue/DHF update (06): Americas PAHO/WHO","https://promedmail.org/promed-post/?id=8710525&view=true"
2023-06-11,"Vesicular stomatitis - USA (02): (CA) horse, spread","https://promedmail.org/promed-post/?id=8710524&view=true"
2023-06-11,"Brucellosis - Georgia: (SJ) cattle, human, RFI","https://promedmail.org/promed-post/?id=8710523&view=true"
