"date","caption","link"
2022-04-29,"COVID-19 update (107): cases, China, transition, long COVID, WHO","https://promedmail.org/promed-post/?id=8702916&view=true"
2022-04-29,"Japanese encephalitis - Australia (21): WHO","https://promedmail.org/promed-post/?id=8702918&view=true"
2022-04-29,"Leptospirosis - Australia: (NS, NT) dog, fatal","https://promedmail.org/promed-post/?id=8702914&view=true"
2022-04-29,"Avian influenza (106): Americas (Canada, USA) mixed flocks, HPAI H5N1","https://promedmail.org/promed-post/?id=8702913&view=true"
2022-04-29,"Undiagnosed deaths - USA: (CO) wild horses, RFI","https://promedmail.org/promed-post/?id=8702901&view=true"
2022-04-29,"Avian influenza (105): Americas (Mexico) HPAI H7N3, poultry","https://promedmail.org/promed-post/?id=8702915&view=true"
2022-04-28,"Botulism - USA (03): (WA) probable case, home-canned food, fatal","https://promedmail.org/promed-post/?id=8702905&view=true"
2022-04-28,"Hepatitis, undefined - global (02): USA, Japan, Cyprus","https://promedmail.org/promed-post/?id=8702896&view=true"
2022-04-28,"Salmonellosis, st Typhimurium, monophasic - Europe, USA: WHO","https://promedmail.org/promed-post/?id=8702897&view=true"
2022-04-28,"Streptococcus zooepidemicus - USA: (AZ) dog","https://promedmail.org/promed-post/?id=8702900&view=true"
2022-04-28,"Scrub typhus - India: (MP) alert","https://promedmail.org/promed-post/?id=8702899&view=true"
2022-04-28,"Undiagnosed illness - USA: (FL) teenagers, spiked drink, poisoning susp, RFI","https://promedmail.org/promed-post/?id=8702898&view=true"
2022-04-28,"Foodborne illness - USA (03): CDC, possible link to cereal, RFI","https://promedmail.org/promed-post/?id=8702895&view=true"
2022-04-27,"COVID-19 update (106): cause of death, US, China, 4th dose, omicron hosp., WHO","https://promedmail.org/promed-post/?id=8702894&view=true"
2022-04-27,"Hepatitis, undefined - global: children, USA, Japan, Canada","https://promedmail.org/promed-post/?id=8702884&view=true"
2022-04-27,"Rhinotracheitis, bovine (IBR/IPV) - Kazakhstan: (NK) OIE","https://promedmail.org/promed-post/?id=8702891&view=true"
2022-04-27,"Avian influenza (104): Americas (Mexico) poultry, HPAI H7N3, OIE","https://promedmail.org/promed-post/?id=8702889&view=true"
2022-04-27,"Ebola update (04): Congo DR (EQ) 2nd case","https://promedmail.org/promed-post/?id=8702885&view=true"
2022-04-27,"Sheep pox & goat pox - Mongolia: sheep, OIE","https://promedmail.org/promed-post/?id=8702883&view=true"
2022-04-27,"Yellow fever - Africa (08): Uganda, WHO","https://promedmail.org/promed-post/?id=8702872&view=true"
