"date","caption","link"
2022-11-30,"Undiagnosed disease, muskmelon - Taiwan","https://promedmail.org/promed-post/?id=8706984&view=true"
2022-11-30,"Johne's disease - Sudan: sheep, 1st rep, RFI","https://promedmail.org/promed-post/?id=8706982&view=true"
2022-11-29,"Pertussis update (06): Afghanistan, fatal","https://promedmail.org/promed-post/?id=8706974&view=true"
2022-11-29,"COVID-19 update (187): boosters, omicron BQ.1.1, Asia, Australia, WHO, global","https://promedmail.org/promed-post/?id=8706920&view=true"
2022-11-29,"Monkeypox update (112): worldwide cases","https://promedmail.org/promed-post/?id=8706965&view=true"
2022-11-29,"Hantavirus - Americas (36): Panama (VR)","https://promedmail.org/promed-post/?id=8706962&view=true"
2022-11-29,"Foot rot - Australia: (WA) sheep","https://promedmail.org/promed-post/?id=8706963&view=true"
2022-11-29,"Avian influenza (223): Asia (S. Korea, Japan) poultry, HPAI H5N1, spread","https://promedmail.org/promed-post/?id=8706961&view=true"
2022-11-28,"Poliomyelitis update (47): Indonesia outbreak, RFI","https://promedmail.org/promed-post/?id=8706960&view=true"
2022-11-28,"Avian influenza (222): Americas (Ecuador) poultry, HPAI H5, 1st rep, WOAH","https://promedmail.org/promed-post/?id=8706955&view=true"
2022-11-28,"Leishmaniasis - Spain: (GA) human, dog, spread","https://promedmail.org/promed-post/?id=8706954&view=true"
2022-11-28,"Avian influenza (221): Europe (UK,Cyprus) wild bird, HPAI","https://promedmail.org/promed-post/?id=8706953&view=true"
2022-11-28,"COVID-19 update (186): animal, Italy (ER) mink, WOAH","https://promedmail.org/promed-post/?id=8706952&view=true"
2022-11-28,"Measles update (25): India, South Africa, Ecuador, Australia ex Singapore","https://promedmail.org/promed-post/?id=8706948&view=true"
2022-11-27,"Avian influenza (220): Europe (Ireland,Portugal) poultry, heron, HPAI H5N1, WOAH","https://promedmail.org/promed-post/?id=8706945&view=true"
2022-11-27,"Diphtheria - UK (02): (England) asylum seekers","https://promedmail.org/promed-post/?id=8706944&view=true"
2022-11-27,"Shigellosis - Africa (03): Tunisia, Shigella sonnei, MDR, fatal, RFI","https://promedmail.org/promed-post/?id=8706941&view=true"
2022-11-27,"Poliomyelitis update (46): WPV1 ES, cVDPV2 AFP & ES, Indonesia community infection","https://promedmail.org/promed-post/?id=8706935&view=true"
2022-11-27,"Avian influenza (219): Asia (Viet Nam) poultry, HPAI H5N1, spread","https://promedmail.org/promed-post/?id=8706936&view=true"
2022-11-27,"Hantavirus - Americas (35): Panama (HE) Chile (LL) susp","https://promedmail.org/promed-post/?id=8706931&view=true"
