"date","caption","link"
2023-04-28,"Rabies (17): Eurasia, Armenia (TV) dog, WOAH ","https://promedmail.org/promed-post/?id=8709754&view=true"
2023-04-28,"Measles update (21): global update","https://promedmail.org/promed-post/?id=8709755&view=true"
2023-04-28,"E. coli EHEC - USA (02): (TN) O157, unpasteurized milk, CDC, 2022","https://promedmail.org/promed-post/?id=8709753&view=true"
2023-04-28,"Rabies - Americas (16): Brazil, marmoset","https://promedmail.org/promed-post/?id=8709751&view=true"
2023-04-28,"Yellow fever - Americas (07): PAHO, epidemiological update","https://promedmail.org/promed-post/?id=8709745&view=true"
2023-04-28,"Undiagnosed disease, strawberry - Australia: (QL)","https://promedmail.org/promed-post/?id=8709749&view=true"
2023-04-28,"Klebsiella pneumoniae - USA: (WA) nosocomial, MDR, fatal, RFI","https://promedmail.org/promed-post/?id=8709741&view=true"
2023-04-28,"Murine typhus - USA: (TX)","https://promedmail.org/promed-post/?id=8709740&view=true"
2023-04-27,"Avian influenza (75): Europe (Denmark) poultry, HPAI H5N1","https://promedmail.org/promed-post/?id=8709738&view=true"
2023-04-27,"Malaria - USA: imported, ex Liberia, fatal","https://promedmail.org/promed-post/?id=8709737&view=true"
2023-04-27,"Biohazard situation - Sudan: (KH) national laboratory, WHO warning, conflict zone","https://promedmail.org/promed-post/?id=8709724&view=true"
2023-04-27,"Hantavirus - Americas (18): Bolivia (CB)","https://promedmail.org/promed-post/?id=8709718&view=true"
2023-04-27,"Undiagnosed deaths, sheep - Algeria: (TR) RFI","https://promedmail.org/promed-post/?id=8709721&view=true"
2023-04-27,"Anthrax - Ukraine: (ZP) human, Russian troops digging trench","https://promedmail.org/promed-post/?id=8709701&view=true"
2023-04-26,"Marburg virus disease - Tanzania (02): (KG)","https://promedmail.org/promed-post/?id=8709717&view=true"
2023-04-26,"Cholera, diarrhea & dysentery update (10): Africa (South Africa) river baptisms","https://promedmail.org/promed-post/?id=8709712&view=true"
2023-04-26,"Gastroenteritis - Kenya (02): (KK) typhoid fever, ETEC, fatal","https://promedmail.org/promed-post/?id=8709710&view=true"
2023-04-26,"Listeriosis - Americas (02): (USA) food source unknown, RFI","https://promedmail.org/promed-post/?id=8709709&view=true"
2023-04-26,"White nose syndrome, bats - North America (03): USA (CO)","https://promedmail.org/promed-post/?id=8709708&view=true"
2023-04-26,"Rabies (15): Eurasia, Armenia (LO) wolf, WOAH","https://promedmail.org/promed-post/?id=8709707&view=true"
