"date","caption","link"
2022-03-09,"COVID-19 update (67): Hong Kong, China, new normal, social determ. health, WHO","https://promedmail.org/promed-post/?id=8701882&view=true"
2022-03-09,"Poliomyelitis update (10): Israel (JM) VDPV, RFI","https://promedmail.org/promed-post/?id=8701883&view=true"
2022-03-09,"Bovine tuberculosis - Brazil: wildlife","https://promedmail.org/promed-post/?id=8701888&view=true"
2022-03-09,"Equine herpesvirus - North America (03): USA, horse","https://promedmail.org/promed-post/?id=8701891&view=true"
2022-03-09,"Yellow fever - Africa (02): Kenya (IS)","https://promedmail.org/promed-post/?id=8701889&view=true"
2022-03-09,"Common scab, potato - Canada: pathogen diversity","https://promedmail.org/promed-post/?id=8701892&view=true"
2022-03-08,"Hepatitis A - USA (07): (VA) injection drug population","https://promedmail.org/promed-post/?id=8701879&view=true"
2022-03-08,"Foodborne illness - India (02): (GJ) wedding guests","https://promedmail.org/promed-post/?id=8701881&view=true"
2022-03-08,"Japanese encephalitis - Australia (05): (NS)","https://promedmail.org/promed-post/?id=8701869&view=true"
2022-03-08,"Avian influenza (62): Americas (USA) poultry","https://promedmail.org/promed-post/?id=8701868&view=true"
2022-03-08,"Lumpy skin disease - Asia (05): Pakistan (SD, PB) cattle, OIE","https://promedmail.org/promed-post/?id=8701867&view=true"
2022-03-07,"Poliomyelitis update (09): Israel (JM) VDPV, MOH, RFI","https://promedmail.org/promed-post/?id=8701864&view=true"
2022-03-07,"Botulism - Armenia","https://promedmail.org/promed-post/?id=8701856&view=true"
2022-03-07,"Mycobacteroides chelonae & M. abscessus - UK: (England) nosocomial, RFI","https://promedmail.org/promed-post/?id=8701863&view=true"
2022-03-07,"Poisoning - Germany (02): Netherlands, champagne, ecstasy, fatal, alert","https://promedmail.org/promed-post/?id=8701857&view=true"
2022-03-07,"Measles update (04): Nigeria, USA ex South Asia, Sierra Leone RFI","https://promedmail.org/promed-post/?id=8701851&view=true"
2022-03-06,"Hantavirus - Americas (09): USA (DC) SEOV, 2018","https://promedmail.org/promed-post/?id=8701837&view=true"
2022-03-06,"Undiagnosed neurological illness - Canada: (NB) updates","https://promedmail.org/promed-post/?id=8701652&view=true"
2022-03-06,"Avian influenza (61): Europe (Poland) poultry, HPAI H5N2, OIE","https://promedmail.org/promed-post/?id=8701849&view=true"
2022-03-06,"Campylobacteriosis - Estonia: imported chicken","https://promedmail.org/promed-post/?id=8701846&view=true"
