"date","caption","link"
2023-02-06,"New in IJID (02): February 2023","https://promedmail.org/promed-post/?id=8708200&view=true"
2023-02-06,"Poliomyelitis update (07): WPV1 ES, cVDPV2 AFP & ES, lab accident, PHEIC","https://promedmail.org/promed-post/?id=8708199&view=true"
2023-02-06,"Target spot, tomato - USA: (FL)","https://promedmail.org/promed-post/?id=8708198&view=true"
2023-02-06,"Panama disease TR4, banana - Venezuela: 1st rep","https://promedmail.org/promed-post/?id=8708197&view=true"
2023-02-05,"Foot & mouth disease - Jordan (07): livestock, st SAT-2, control","https://promedmail.org/promed-post/?id=8708191&view=true"
2023-02-05,"Burkholderia cepacia - Chile: nosocomial, antiseptic products, fatal,RFI","https://promedmail.org/promed-post/?id=8708190&view=true"
2023-02-05,"Measles update (07): Pakistan, Paraguay, South Africa","https://promedmail.org/promed-post/?id=8708178&view=true"
2023-02-04,"Foot & mouth disease - Iraq (04): livestock, st SAT-2, WOAH","https://promedmail.org/promed-post/?id=8708168&view=true"
2023-02-04,"COVID-19 update (06): China, demographics, symptoms, PACS, WHO","https://promedmail.org/promed-post/?id=8708165&view=true"
2023-02-04,"Tetanus - Mexico: (OA) unvaccinated child, susp","https://promedmail.org/promed-post/?id=8708167&view=true"
2023-02-04,"BSE, cattle - Netherlands (02): (ZH) atypical L-type, WOAH","https://promedmail.org/promed-post/?id=8708164&view=true"
2023-02-04,"Foot & mouth disease - Jordan (06): livestock, WOAH","https://promedmail.org/promed-post/?id=8708162&view=true"
2023-02-04,"Japanese encephalitis - Australia (01): (VI)","https://promedmail.org/promed-post/?id=8708161&view=true"
2023-02-03,"Pseudomonas aeruginosa - USA (02): contaminated eye drops, XDR, CDC, recall","https://promedmail.org/promed-post/?id=8708154&view=true"
2023-02-03,"Anthrax, rabies - Tajikistan: cattle, human susp","https://promedmail.org/promed-post/?id=8708151&view=true"
2023-02-03,"Avian pox virus - Falkland Islands: penguin","https://promedmail.org/promed-post/?id=8708150&view=true"
2023-02-03,"Nipah virus - Bangladesh (04): raw date palm sap","https://promedmail.org/promed-post/?id=8708142&view=true"
2023-02-03,"Diphtheria - Americas: Dominican Republic, fatal","https://promedmail.org/promed-post/?id=8708140&view=true"
2023-02-03,"Undiagnosed deaths, camel - Saudi Arabia (02): (RI) sorghum-related poison susp","https://promedmail.org/promed-post/?id=8708139&view=true"
2023-02-03,"BSE, cattle - Netherlands: (SH) atypical","https://promedmail.org/promed-post/?id=8708133&view=true"
