"date","caption","link"
2021-11-11,"Foot & mouth disease - Jordan (02): (AM) cattle, serotype not typed, OIE","https://promedmail.org/promed-post/?id=8699579&view=true"
2021-11-11,"Undiagnosed die-off, seal - South Africa: (WC)","https://promedmail.org/promed-post/?id=8699599&view=true"
2021-11-11,"Invasive mosquito - USA (06): (CA)","https://promedmail.org/promed-post/?id=8699592&view=true"
2021-11-11,"Meningitis, meningococcal - UK (02): (England) college students, RFI","https://promedmail.org/promed-post/?id=8699590&view=true"
2021-11-11,"COVID-19 update (385): winter, USA (TX) deaths, Valneva, nasal spray vacc., WHO","https://promedmail.org/promed-post/?id=8699591&view=true"
2021-11-11,"Yellow fever - Africa (12): Ghana (SA) suspected","https://promedmail.org/promed-post/?id=8699580&view=true"
2021-11-10,"COVID-19 update (384): animal, France, variant B.1.160, dog, clinical, research","https://promedmail.org/promed-post/?id=8699586&view=true"
2021-11-10,"Foot rot, sweet potato - Japan: spread","https://promedmail.org/promed-post/?id=8699587&view=true"
2021-11-10,"Avian influenza (145): Europe (Germany, UK) poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699577&view=true"
2021-11-10,"Typhoid fever - Congo DR (03)","https://promedmail.org/promed-post/?id=8699576&view=true"
2021-11-10,"Newcastle disease - India: (RJ) crane, susp","https://promedmail.org/promed-post/?id=8699567&view=true"
2021-11-09,"Salmonella - USA: (WY) pheasant","https://promedmail.org/promed-post/?id=8699560&view=true"
2021-11-09,"Plague - USA (13): USA (CO) cat","https://promedmail.org/promed-post/?id=8699559&view=true"
2021-11-09,"Avian influenza (144): Europe (Poland) poultry, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699550&view=true"
2021-11-09,"Avian influenza (143): Europe (UK) wild bird, HPAI H5N1, confirmed","https://promedmail.org/promed-post/?id=8699545&view=true"
2021-11-09,"COVID-19 update (383): Low income, US travel ban, global, rhematology symp., WHO","https://promedmail.org/promed-post/?id=8699555&view=true"
2021-11-09,"St. Louis encephalitis virus - USA (04): (CA)","https://promedmail.org/promed-post/?id=8699558&view=true"
2021-11-09,"Leishmaniasis - Venezuela: (LA)","https://promedmail.org/promed-post/?id=8699544&view=true"
2021-11-09,"Avian influenza (142): Europe (Ireland,Czech Republic) wild bird, HPAI H5N1, OIE","https://promedmail.org/promed-post/?id=8699541&view=true"
2021-11-08,"African swine fever - Europe (29): Bulgaria (PD) domestic, OIE","https://promedmail.org/promed-post/?id=8699539&view=true"
