"date","caption","link"
2022-07-30,"Anthrax - Romania: (TR) cattle, WOAH","https://promedmail.org/promed-post/?id=8704775&view=true"
2022-07-30,"Bovine tuberculosis: UK (N. Ireland) cattle, spread","https://promedmail.org/promed-post/?id=8704774&view=true"
2022-07-30,"Salmonellosis - USA (06): (WI) shelled peas, farmers markets","https://promedmail.org/promed-post/?id=8704772&view=true"
2022-07-30,"Salmonellosis - USA (05): (MA) children, schooner voyage","https://promedmail.org/promed-post/?id=8704770&view=true"
2022-07-30,"Hepatitis, undefined, global (27): children, UK, adeno-assoc virus 2 role 2021-22","https://promedmail.org/promed-post/?id=8704757&view=true"
2022-07-30,"Botulism - Argentina (03): (CB)","https://promedmail.org/promed-post/?id=8704756&view=true"
2022-07-30,"Monkeypox update (41)","https://promedmail.org/promed-post/?id=8704763&view=true"
2022-07-30,"Japanese encephalitis & other - India (16): (AS)","https://promedmail.org/promed-post/?id=8704762&view=true"
2022-07-29,"Invasive mosquito - Belgium: (LI)","https://promedmail.org/promed-post/?id=8704759&view=true"
2022-07-29,"Anthrax - Canada (03): (NT) bison, more deaths, diagnosis confirmed","https://promedmail.org/promed-post/?id=8704758&view=true"
2022-07-29,"Leptospirosis - Honduras: (EP) ex Venezuela, migrant, fatal","https://promedmail.org/promed-post/?id=8704754&view=true"
2022-07-29,"Monkeypox update (40)","https://promedmail.org/promed-post/?id=8704747&view=true"
2022-07-29,"Stewart's wilt, maize - Italy: reoccurrence","https://promedmail.org/promed-post/?id=8704745&view=true"
2022-07-29,"Rotavirus - Ukraine","https://promedmail.org/promed-post/?id=8704738&view=true"
2022-07-29,"Poliomyelitis update (33): WPV1 AFP (Pakistan, Mozambique) cVDPV1 AFP, VDPV2 ES","https://promedmail.org/promed-post/?id=8704736&view=true"
2022-07-28,"COVID-19 update (159): Novavax, long COVID, infectious virus, WHO, global","https://promedmail.org/promed-post/?id=8704732&view=true"
2022-07-28,"Brucellosis, canine - Iceland: 1st local case, dog, suspected","https://promedmail.org/promed-post/?id=8704734&view=true"
2022-07-28,"Hantavirus - Americas (25): Bolivia (TR)","https://promedmail.org/promed-post/?id=8704733&view=true"
2022-07-28,"Melioidosis - USA (02): (MS) non-travel, local soil reservoir","https://promedmail.org/promed-post/?id=8704722&view=true"
2022-07-28,"Brucellosis - Kyrgyzstan: (OH) cattle, human, spread, RFI","https://promedmail.org/promed-post/?id=8704726&view=true"
