"date","caption","link"
2022-10-19,"Cucurbit aphid-borne yellows virus - Netherlands: glasshouse transmission","https://promedmail.org/promed-post/?id=8706236&view=true"
2022-10-19,"Vibrio vulnificus - USA (05): (FL) post-hurricane","https://promedmail.org/promed-post/?id=8706234&view=true"
2022-10-19,"E. coli EHEC - USA (15): O121, frozen falafel, alert, recall","https://promedmail.org/promed-post/?id=8706232&view=true"
2022-10-19,"Melioidosis - China: (HK)","https://promedmail.org/promed-post/?id=8706229&view=true"
2022-10-19,"Leptospirosis - USA (04): (PR) flooding, more cases   ","https://promedmail.org/promed-post/?id=8706228&view=true"
2022-10-19,"Cholera, diarrhea & dysentery update (30): Americas (Haiti, Bahamas)","https://promedmail.org/promed-post/?id=8706227&view=true"
2022-10-19,"Botulism - USA (06): (MI) seaweed products, risk, recall","https://promedmail.org/promed-post/?id=8706225&view=true"
2022-10-18,"Plague - China (03): (Tibet) pneumonic, fatal","https://promedmail.org/promed-post/?id=8706224&view=true"
2022-10-18,"Ebola update (30): Uganda","https://promedmail.org/promed-post/?id=8706223&view=true"
2022-10-18,"Monkeypox update (90): cases, observations","https://promedmail.org/promed-post/?id=8706218&view=true"
2022-10-18,"Scrub typhus - Nepal (02): (BM)","https://promedmail.org/promed-post/?id=8706215&view=true"
2022-10-18,"Bluetongue - Europe (03): Spain (CL) sheep, spread, BTV st 4","https://promedmail.org/promed-post/?id=8706213&view=true"
2022-10-18,"Avian influenza (192): Americas (USA) mixed flocks, HPAI H5N1","https://promedmail.org/promed-post/?id=8706208&view=true"
2022-10-18,"Leptospirosis - Australia (04): (NS, QL, NT) dog, fatal","https://promedmail.org/promed-post/?id=8706207&view=true"
2022-10-17,"Avian influenza (191): Americas (USA, Mexico) wild bird, HPAI H5N1","https://promedmail.org/promed-post/?id=8706196&view=true"
2022-10-17,"Contagious bovine pleuropneumonia - Namibia (05): (KU) cattle, WOAH","https://promedmail.org/promed-post/?id=8706195&view=true"
2022-10-16,"Meningitis, meningococcal - Brazil: (SP) sg C, RFI","https://promedmail.org/promed-post/?id=8706187&view=true"
2022-10-16,"Ebola update (29): Uganda","https://promedmail.org/promed-post/?id=8706180&view=true"
2022-10-16,"Yellow fever - Africa (13): Congo DR (KI) susp.","https://promedmail.org/promed-post/?id=8706178&view=true"
2022-10-16,"Rabies (45): Americas (USA) bat, cat, human exposure","https://promedmail.org/promed-post/?id=8706174&view=true"
