"date","caption","link"
2023-02-28,"Amoebiasis - Philippines: (ND) RFI","https://promedmail.org/promed-post/?id=8708634&view=true"
2023-02-28,"Q fever - Germany: (NI)","https://promedmail.org/promed-post/?id=8708632&view=true"
2023-02-27,"Measles update (11): Ghana, South Africa, India, USA","https://promedmail.org/promed-post/?id=8708629&view=true"
2023-02-27,"Trichomoniasis, avian - USA: (CA) pigeon","https://promedmail.org/promed-post/?id=8708624&view=true"
2023-02-27,"Avian influenza, human (07): Cambodia (PY) H5N1, endemic clade, negative contacts","https://promedmail.org/promed-post/?id=8708621&view=true"
2023-02-26,"Human circovirus 1 - France: hepatitis, transplant recipient","https://promedmail.org/promed-post/?id=8708615&view=true"
2023-02-26,"Hepatitis, undefined, global (01): children, USA","https://promedmail.org/promed-post/?id=8708612&view=true"
2023-02-26,"Shigellosis - UK: (Wales)","https://promedmail.org/promed-post/?id=8708611&view=true"
2023-02-26,"Norovirus - Finland: (Helsinki) norovirus, oysters","https://promedmail.org/promed-post/?id=8708610&view=true"
2023-02-26,"Shigellosis - USA: XDR, int'l travel, MSM, CDC HAN, mostly S. sonnei, alert","https://promedmail.org/promed-post/?id=8708603&view=true"
2023-02-26,"Rabies (07): Americas (USA, Canada) dog, fox, skunk, cat, human exposure","https://promedmail.org/promed-post/?id=8708598&view=true"
2023-02-26,"Canine distemper, S. zooepidemicus - USA: (TX) dog","https://promedmail.org/promed-post/?id=8708597&view=true"
2023-02-26,"Bluetongue - Europe (02): Spain (CL) cattle, BTV st 4","https://promedmail.org/promed-post/?id=8708599&view=true"
2023-02-26,"Chikungunya - Paraguay: aumento de casos y muertes, alerta sanitaria","https://promedmail.org/promed-post/?id=8708600&view=true"
2023-02-25,"Bovine ephemeral fever - Australia: (NS) cattle","https://promedmail.org/promed-post/?id=8708590&view=true"
2023-02-24,"Mpox update (08): worldwide, Belgium","https://promedmail.org/promed-post/?id=8708552&view=true"
2023-02-24,"African swine fever - Asia (05): Russia (PR) wild boar","https://promedmail.org/promed-post/?id=8708581&view=true"
2023-02-24,"Avian influenza, human (06): Cambodia (PY) H5N1, Spain false positive, RFI","https://promedmail.org/promed-post/?id=8708580&view=true"
2023-02-24,"Heartland virus - USA: (MD or VA) fatal","https://promedmail.org/promed-post/?id=8708571&view=true"
2023-02-24,"Contaminated drug - Europe (02): dicloxacillin, MDR Enterobacter, recall, RFI","https://promedmail.org/promed-post/?id=8708574&view=true"
