"date","caption","link"
2023-04-08,"Avian influenza (62): Europe (France) poultry, HPAI H5N1, vaccination","https://promedmail.org/promed-post/?id=8709403&view=true"
2023-04-08,"Hantavirus - Americas (15): Chile (LI)","https://promedmail.org/promed-post/?id=8709398&view=true"
2023-04-08,"Pertussis update (08): Canada (AB) rise, spread, low vacc coverage","https://promedmail.org/promed-post/?id=8709402&view=true"
2023-04-08,"Syphilis - Canada (04): (AB) rise, congenital","https://promedmail.org/promed-post/?id=8709401&view=true"
2023-04-08,"Measles update (17)","https://promedmail.org/promed-post/?id=8709399&view=true"
2023-04-07,"Scrub typhus - Taiwan: alert","https://promedmail.org/promed-post/?id=8709394&view=true"
2023-04-07,"Canine influenza - North America (03): USA (MN) dog","https://promedmail.org/promed-post/?id=8709387&view=true"
2023-04-07,"COVID-19 update (14): countries, vaccines, Xbb.1.16, long COVID, WHO","https://promedmail.org/promed-post/?id=8709377&view=true"
2023-04-07,"Pertussis update (07): New Zealand (North Island) low vacc coverage, Maori","https://promedmail.org/promed-post/?id=8709379&view=true"
2023-04-07,"Diphtheria - Philippines: increase","https://promedmail.org/promed-post/?id=8709378&view=true"
2023-04-07,"Hantavirus - Americas (14): Argentina (LP) fatal, RFI","https://promedmail.org/promed-post/?id=8709375&view=true"
2023-04-07,"Feline infectious peritonitis - Cyprus: cat, spread, treatment","https://promedmail.org/promed-post/?id=8709376&view=true"
2023-04-07,"Marburg virus disease - Equatorial Guinea (06): (KN,LI,CS)","https://promedmail.org/promed-post/?id=8709374&view=true"
2023-04-07,"Poliomyelitis update (17): WPV1, cVDPV1&2, VDPV outbreaks 2021-2022","https://promedmail.org/promed-post/?id=8709373&view=true"
2023-04-07,"Foot & mouth disease: Brazil, vaccine ban","https://promedmail.org/promed-post/?id=8709371&view=true"
2023-04-06,"Pseudomonas aeruginosa - USA (05): India-made/XDR/contam eye drops, RFI","https://promedmail.org/promed-post/?id=8709357&view=true"
2023-04-06,"Crimean-Congo hemorrhagic fever - Asia (01): Iraq (DQ)","https://promedmail.org/promed-post/?id=8709341&view=true"
2023-04-06,"Tick-borne encephalitis - UK: (England)","https://promedmail.org/promed-post/?id=8709356&view=true"
2023-04-06,"Mycobacterium marinum - USA: (CA) ex Costa Rica, iguana bite","https://promedmail.org/promed-post/?id=8709355&view=true"
2023-04-06,"New in IJID (04): April 2023","https://promedmail.org/promed-post/?id=8709354&view=true"
